time;weather_wmo code;temperature_max;temperature_min;temperature_mean;precipitation_sum (mm);rain_sum (mm);wind_speed_10m_max (km/h);wind_gusts_10m_max (km/h)
2018-07-11T00:00;2;12,4;8,2;10,4;0;0;18,3;31
2018-07-12T00:00;3;14,7;8,9;11,1;0;0;22,7;40,3
2018-07-13T00:00;51;16,5;8,2;11,6;0,5;0,5;16,8;30,6
2018-07-14T00:00;1;18,6;10,6;14;0;0;20;36,7
2018-07-15T00:00;1;15;9,1;11,9;0;0;21,3;38,2
2018-07-16T00:00;3;11,1;7,5;9,1;0;0;28,9;51,1
2018-07-17T00:00;51;12,8;7,6;11,1;0,5;0,5;32,1;55,1
2018-07-18T00:00;63;13,9;11,9;12,6;14,7;14,7;22,1;40
2018-07-19T00:00;61;13,5;11;12,5;16,5;16,5;23,9;40
2018-07-20T00:00;51;10,7;6,2;8,4;0,1;0,1;39,7;69,8
2018-07-21T00:00;0;12,4;4,7;8,3;0;0;33,4;56,9
2018-07-22T00:00;51;11,8;7,7;9,3;0,3;0,3;24,6;40,7
2018-07-23T00:00;1;9,6;2,7;6,1;0;0;20;33,1
2018-07-24T00:00;51;9,3;1,8;5,9;0,1;0,1;17,9;29,2
2018-07-25T00:00;63;11,8;8,3;9,7;22,4;22,4;28,7;49,7
2018-07-26T00:00;61;13,1;10,7;12,1;11;11;29,6;49,7
2018-07-27T00:00;51;13;11,3;12;1,2;1,2;24;40
2018-07-28T00:00;61;13;10,2;11,4;12;12;17,9;29,5
2018-07-29T00:00;53;13,6;9,2;11,4;1,9;1,9;30,8;54,7
2018-07-30T00:00;2;14,5;5,9;9,4;0;0;19,8;34,6
2018-07-31T00:00;0;10,1;2,2;6,5;0;0;18,3;32,8
2018-08-01T00:00;1;9,7;5,6;7,5;0;0;16,1;29,9
2018-08-02T00:00;1;10,4;3,6;7,9;0;0;18,7;32,8
2018-08-03T00:00;51;13,1;8,5;10,3;0,1;0,1;16,9;28,1
2018-08-04T00:00;51;14,3;8,7;10,5;0,1;0,1;17,6;33,1
2018-08-05T00:00;1;16,2;5,8;10,6;0;0;15,6;29,9
2018-08-06T00:00;1;15,9;8,6;12,3;0;0;24,4;40,3
2018-08-07T00:00;1;17;12,2;14,4;0;0;26,9;44,6
2018-08-08T00:00;61;14,7;6,8;11,3;12,9;12,9;42,2;75,2
2018-08-09T00:00;53;11,4;5,5;8,7;1,6;1,6;39;67,7
2018-08-10T00:00;3;12,1;2,6;7,4;0;0;16,6;32
2018-08-11T00:00;3;13,6;8,7;11,3;0;0;18,6;30,2
2018-08-12T00:00;3;15,3;11,8;13,1;0;0;20,2;36,4
2018-08-13T00:00;61;14,7;10,5;13,4;3;3;19,4;34,2
2018-08-14T00:00;55;16;9,1;12,4;1,1;1,1;28,2;49,7
2018-08-15T00:00;1;13,2;5,3;9,5;0;0;16,3;27,7
2018-08-16T00:00;1;15,4;10,1;12,4;0;0;21,3;39,6
2018-08-17T00:00;1;17,8;11,7;14,4;0;0;19,9;34,9
2018-08-18T00:00;63;21,4;9,3;16,1;25,9;25,9;38,9;67,7
2018-08-19T00:00;63;11,2;5,7;8,8;4,8;4,8;28,7;51,1
2018-08-20T00:00;51;10,6;2,3;6,2;0,1;0,1;20,3;38,5
2018-08-21T00:00;0;10,7;1,5;6,8;0;0;14,1;27,7
2018-08-22T00:00;1;14;6,2;10,4;0;0;25,1;44,6
2018-08-23T00:00;3;14,4;10,1;11,4;0;0;25,8;43,2
2018-08-24T00:00;53;13;8,6;10,5;1,5;1,5;29,2;52,2
2018-08-25T00:00;1;12,2;3,7;7,8;0;0;27,6;47,9
2018-08-26T00:00;1;17,2;6,6;11,2;0;0;28,3;50
2018-08-27T00:00;1;17,9;9,7;13,6;0;0;25,9;42,5
2018-08-28T00:00;1;18,5;10,4;14,2;0;0;24,2;40,3
2018-08-29T00:00;1;20,1;12,7;16,4;0;0;15;27,7
2018-08-30T00:00;53;17,1;7,4;12,3;2;2;35,2;60,5
2018-08-31T00:00;3;10,3;6,3;7,9;0;0;30,8;53,6
2018-09-01T00:00;3;12,7;7,4;9,8;0;0;28,9;51,1
2018-09-02T00:00;1;15,3;7,2;11,1;0;0;18,7;33,5
2018-09-03T00:00;3;17;6,6;11,2;0;0;10,5;22
2018-09-04T00:00;3;17,1;9;12,8;0;0;20,5;33,5
2018-09-05T00:00;1;19,1;12,1;15,4;0;0;26,2;47,5
2018-09-06T00:00;0;20,9;13,1;16,7;0;0;22,8;38,9
2018-09-07T00:00;1;17,9;12,4;15,1;0;0;23,6;43,2
2018-09-08T00:00;1;17,6;13,3;14,7;0;0;28,5;49
2018-09-09T00:00;2;15,6;12,6;13,8;0;0;30,9;55,1
2018-09-10T00:00;51;16,1;12,8;14;0,8;0,8;26,1;47,5
2018-09-11T00:00;2;17,2;12,1;14,7;0;0;22,9;41,4
2018-09-12T00:00;53;15,4;12,7;14,2;2,7;2,7;27,3;46,4
2018-09-13T00:00;3;19;10,8;14,3;0;0;18,3;36,4
2018-09-14T00:00;51;18;12,5;14,7;0,3;0,3;15,1;29,9
2018-09-15T00:00;53;17,8;13,3;15,6;4,9;4,9;16,7;30,2
2018-09-16T00:00;63;19,5;15,1;16,8;14,3;14,3;18,7;31
2018-09-17T00:00;51;20,2;13,4;16,6;0,6;0,6;12,3;21,2
2018-09-18T00:00;63;21,3;14,7;17,5;6,2;6,2;33,3;52,9
2018-09-19T00:00;63;19,6;11,1;15,3;8,9;8,9;23,2;56,9
2018-09-20T00:00;2;19,5;10,1;15,6;0;0;15,8;29,5
2018-09-21T00:00;1;25,2;15,5;19,4;0;0;20,9;36
2018-09-22T00:00;63;25,1;18,9;20,8;20,5;20,5;33,6;58,3
2018-09-23T00:00;1;22,1;14,9;18,4;0;0;25,6;42,5
2018-09-24T00:00;1;19,9;10,8;16;0;0;17,1;31
2018-09-25T00:00;3;19,4;14,7;17,2;0;0;23;42,5
2018-09-26T00:00;51;21,6;15,4;18,2;0,4;0,4;30,2;52,6
2018-09-27T00:00;55;17,4;14,9;16,3;3,7;3,7;32,4;56,9
2018-09-28T00:00;53;21;16;18,2;1,1;1,1;28,7;47,9
2018-09-29T00:00;65;21,3;16,2;18,8;56,3;56,3;36,3;67,3
2018-09-30T00:00;51;19,8;13,2;17,2;0,5;0,5;36,3;61,6
2018-10-01T00:00;51;14,4;8,6;12,3;0,4;0,4;30;51,1
2018-10-02T00:00;1;15,5;4,4;10,9;0;0;15,6;31,3
2018-10-03T00:00;2;20,6;8,3;14,7;0;0;22,3;39,2
2018-10-04T00:00;1;18,7;8,2;14;0;0;17,8;31,3
2018-10-05T00:00;1;16,1;8,7;12,6;0;0;18,1;31
2018-10-06T00:00;1;19,2;11,7;15,4;0;0;17,1;33,1
2018-10-07T00:00;0;20,4;14,6;17,7;0;0;18,6;32
2018-10-08T00:00;63;26;18;21,2;7,8;7,8;33,7;58,3
2018-10-09T00:00;61;21,8;13,9;18,2;2,3;2,3;28,8;51,5
2018-10-10T00:00;2;19,4;9,4;14,7;0;0;21;38,5
2018-10-11T00:00;53;15,3;10,8;13,2;0,9;0,9;22,3;37,4
2018-10-12T00:00;53;16,3;11,6;13,6;1,7;1,7;20,6;38,2
2018-10-13T00:00;3;21,7;8,4;15,4;0;0;15,6;28,8
2018-10-14T00:00;0;24;13,2;18,4;0;0;21,1;40
2018-10-15T00:00;0;25,4;14,2;19,8;0;0;20,3;39,2
2018-10-16T00:00;0;24,6;17,4;20,6;0;0;21,6;35,6
2018-10-17T00:00;51;26,6;18;21,6;0,8;0,8;18,1;30,2
2018-10-18T00:00;3;24,2;17,1;19,6;0;0;32,6;57,2
2018-10-19T00:00;3;21,4;12,1;16,3;0;0;36,1;64,4
2018-10-20T00:00;55;17,3;13,4;15,8;5,1;5,1;31;52,9
2018-10-21T00:00;51;19,1;14,9;17,1;1,2;1,2;25,2;44,6
2018-10-22T00:00;51;23,1;13,7;18,3;0,7;0,7;17,8;29,2
2018-10-23T00:00;51;17,9;11,3;14,8;0,1;0,1;28,7;52,2
2018-10-24T00:00;63;15,7;12,1;14,1;7,9;7,9;27,6;46,8
2018-10-25T00:00;3;20,7;11,8;16,6;0;0;15,6;32,4
2018-10-26T00:00;53;19,2;13;16,2;2,4;2,4;20;35,6
2018-10-27T00:00;51;19,4;12,5;16,4;0,5;0,5;15,8;32,8
2018-10-28T00:00;3;21,4;14;18,2;0;0;22;37,1
2018-10-29T00:00;1;24,9;17,3;20,8;0;0;21,6;41,4
2018-10-30T00:00;63;20,7;16,2;18,8;13,4;13,4;21,1;38,5
2018-10-31T00:00;51;20,8;13;17;1;1;30,5;54,7
2018-11-01T00:00;2;17,1;8;12,7;0;0;22,3;38,5
2018-11-02T00:00;61;19,2;13,4;16;4,5;4,5;30;51,1
2018-11-03T00:00;61;24;15,1;19,2;2,2;2,2;25,6;50
2018-11-04T00:00;1;24,5;16,1;20,7;0;0;25;42,1
2018-11-05T00:00;51;24,2;18,8;21,1;0,1;0,1;27,7;46,4
2018-11-06T00:00;61;24,9;16;20,4;2,4;2,4;25,6;45
2018-11-07T00:00;2;20,7;12,6;17,4;0;0;22,6;42,1
2018-11-08T00:00;1;25,4;16,1;21;0;0;27,4;47,5
2018-11-09T00:00;1;29,6;22;25,6;0;0;24,6;42,8
2018-11-10T00:00;63;26,1;19,7;22;10,9;10,9;37,3;64,8
2018-11-11T00:00;53;24;19,3;21,8;1,7;1,7;26,9;46,8
2018-11-12T00:00;65;25,8;21,2;23;41,5;41,5;34,5;59,8
2018-11-13T00:00;65;26,9;18,8;22,3;64,9;64,9;26,6;61,9
2018-11-14T00:00;1;25;15,8;20,2;0;0;32,1;57,6
2018-11-15T00:00;1;27,1;16,5;21,5;0;0;30,6;51,8
2018-11-16T00:00;61;19,5;11,2;16,1;5,4;5,4;30,6;51,5
2018-11-17T00:00;61;24,4;17,3;20,4;3,6;3,6;28;50
2018-11-18T00:00;0;22,6;12,9;18,1;0;0;24,2;41
2018-11-19T00:00;0;25,2;14,6;20,4;0;0;22,9;40,3
2018-11-20T00:00;0;26,7;17,2;22,4;0;0;25,9;43,9
2018-11-21T00:00;0;29,1;20;24,9;0;0;25,2;42,8
2018-11-22T00:00;55;28,4;14,8;22,7;4,5;4,5;35,6;62,6
2018-11-23T00:00;51;20,6;13,1;16,7;0,4;0,4;34,1;60,5
2018-11-24T00:00;3;22,8;14,4;18;0;0;24,2;43,6
2018-11-25T00:00;3;23,3;12,1;18,5;0;0;13,8;30,2
2018-11-26T00:00;3;24,5;18,6;22,1;0;0;16,8;31
2018-11-27T00:00;53;21,9;20;20,9;2,7;2,7;24,9;47,2
2018-11-28T00:00;53;21,6;18,2;19,8;2,5;2,5;29,8;53,6
2018-11-29T00:00;51;22,8;15,9;19,4;1,9;1,9;22,5;43,6
2018-11-30T00:00;51;22,6;18,2;20,4;1,4;1,4;16,7;32
2018-12-01T00:00;53;19,1;13,1;16,5;2,1;2,1;35,9;63,4
2018-12-02T00:00;3;19,1;9,1;14,5;0;0;20,2;40
2018-12-03T00:00;1;25,9;12,9;19,6;0;0;26,7;50
2018-12-04T00:00;1;21,1;13,6;17,7;0;0;23,5;42,5
2018-12-05T00:00;51;23,7;13;18,3;0,1;0,1;25,1;47,5
2018-12-06T00:00;3;20,7;13,1;16,4;0;0;26;47,5
2018-12-07T00:00;1;20,9;11,8;17;0;0;18,4;34,9
2018-12-08T00:00;0;25,5;15,9;20,8;0;0;22,4;44,6
2018-12-09T00:00;61;28,3;19,8;22,9;2,7;2,7;25,1;48,2
2018-12-10T00:00;1;27,4;16,9;22,6;0;0;19,2;34,6
2018-12-11T00:00;63;26,7;20,4;23,3;12,9;12,9;32,9;58,7
2018-12-12T00:00;3;27,6;18,5;22,5;0;0;25,3;44,3
2018-12-13T00:00;65;21,2;16,6;18,8;82;82;45,8;83,2
2018-12-14T00:00;63;25,1;18,1;21,3;7,9;7,9;32;57,2
2018-12-15T00:00;1;24,7;14,2;20,3;0;0;21,9;37,4
2018-12-16T00:00;1;27,6;19,3;23,5;0;0;24,4;42,5
2018-12-17T00:00;65;24,8;17,2;21,6;25,4;25,4;28,9;51,8
2018-12-18T00:00;51;21,8;15,5;18,7;0,2;0,2;25,6;43,9
2018-12-19T00:00;53;23,7;18,6;21,5;2,9;2,9;16,1;31
2018-12-20T00:00;53;24,7;20,1;22,5;2,4;2,4;15,1;30,6
2018-12-21T00:00;51;25,7;17,8;21,7;0,3;0,3;25,1;43,9
2018-12-22T00:00;3;26;17,8;21,7;0;0;17,2;33,5
2018-12-23T00:00;0;26,4;19,9;23,4;0;0;16,4;30,2
2018-12-24T00:00;0;27,6;21,6;24,8;0;0;19,9;33,5
2018-12-25T00:00;0;27,7;22,2;25;0;0;19,1;36
2018-12-26T00:00;1;28,6;23,4;26;0;0;24,7;42,1
2018-12-27T00:00;51;29,4;24,4;26,6;0,1;0,1;24,5;41,4
2018-12-28T00:00;3;28,3;21,6;25,1;0;0;29,9;51,8
2018-12-29T00:00;53;28,3;20,9;26,1;1,6;1,6;24,4;41,4
2018-12-30T00:00;65;27,7;20,6;24;38,5;38,5;34,1;61,9
2018-12-31T00:00;1;24,7;19,8;22,4;0;0;23,1;43,6
2019-01-01T00:00;63;29;23,2;25,8;5,3;5,3;18,9;35,3
2019-01-02T00:00;65;30,2;22,5;25,9;30;30;22,6;44,6
2019-01-03T00:00;51;23,5;16,5;20,3;0,1;0,1;34,9;62,3
2019-01-04T00:00;0;26,3;18,2;22,4;0;0;17;30,2
2019-01-05T00:00;1;27,4;20,8;24,5;0;0;22,3;40,3
2019-01-06T00:00;61;29,7;22;25,5;4,5;4,5;24,3;44,3
2019-01-07T00:00;63;24,7;21,5;22,9;6,2;6,2;22,7;41,4
2019-01-08T00:00;53;28,7;21,2;25,2;0,9;0,9;21,9;38,2
2019-01-09T00:00;63;28,5;19,8;24,7;13,3;13,3;28,2;58,3
2019-01-10T00:00;63;21,6;15,5;19,2;12,2;12,2;24,5;47,9
2019-01-11T00:00;1;22,5;12,7;18,4;0;0;18;32
2019-01-12T00:00;2;26,1;20;23;0;0;19,9;33,8
2019-01-13T00:00;61;24,5;21,8;22,8;7,7;7,7;23,7;42,5
2019-01-14T00:00;61;25,7;18,4;22,7;2,9;2,9;21,9;39,6
2019-01-15T00:00;63;25;19,9;22,4;11,9;11,9;20,5;38,2
2019-01-16T00:00;3;27,1;16,3;22,3;0;0;13,3;25,2
2019-01-17T00:00;51;23,8;16,8;20,3;0,4;0,4;35,2;59,8
2019-01-18T00:00;51;22,2;14,7;18,3;1,5;1,5;25,8;45
2019-01-19T00:00;51;22,6;15,3;19,6;1;1;20,3;33,8
2019-01-20T00:00;2;23,4;19,2;21,3;0;0;21,8;36,7
2019-01-21T00:00;2;27,6;19,9;23,8;0;0;23,9;43,6
2019-01-22T00:00;51;30,1;22,2;26,3;0,3;0,3;21;37,4
2019-01-23T00:00;65;26;20,8;23,9;13,3;13,3;29,8;52,6
2019-01-24T00:00;2;28;22,5;25;0;0;27,7;46,1
2019-01-25T00:00;63;25,7;22,1;23,6;27,5;27,5;27,8;49,3
2019-01-26T00:00;51;30;21,5;25,7;0,1;0,1;15,1;27
2019-01-27T00:00;3;28,6;23,2;26,1;0;0;20;38,2
2019-01-28T00:00;55;32,8;25,5;28,4;2;2;18,9;42,1
2019-01-29T00:00;63;33,7;25,1;29,1;8,9;8,9;21,7;38,5
2019-01-30T00:00;63;30,5;24,4;26,7;8,5;8,5;29,2;52,6
2019-01-31T00:00;2;26,5;18,9;23,9;0;0;23,1;42,8
2019-02-01T00:00;51;29,9;23,2;26,6;0,5;0,5;12,7;29,5
2019-02-02T00:00;51;24,7;17,6;22,1;0,5;0,5;28,3;50
2019-02-03T00:00;2;23,7;15;19,7;0;0;25,7;46,4
2019-02-04T00:00;3;24,8;18,7;21,7;0;0;18,4;37,1
2019-02-05T00:00;0;25,4;19,2;23;0;0;17;33,8
2019-02-06T00:00;1;27,7;21,1;24,5;0;0;20,9;37,4
2019-02-07T00:00;2;29,5;22,8;25,9;0;0;18,7;38,2
2019-02-08T00:00;51;31,8;23,7;26,8;0,4;0,4;21,3;42,1
2019-02-09T00:00;63;31;22,8;26,4;5,5;5,5;14,9;37,1
2019-02-10T00:00;51;32,6;23,5;28;0,3;0,3;19,2;43,2
2019-02-11T00:00;63;27;16,6;21,3;18,3;18,3;35,3;62,3
2019-02-12T00:00;1;20,8;12,7;16,8;0;0;24,5;45,7
2019-02-13T00:00;51;21,9;15,9;19;0,1;0,1;18,5;34,6
2019-02-14T00:00;63;22,1;18;19,7;7,7;7,7;13,8;27
2019-02-15T00:00;1;25,7;16,6;21,4;0;0;13,1;26,3
2019-02-16T00:00;0;26,5;18;22,9;0;0;13;25,2
2019-02-17T00:00;0;27,8;22;24,5;0;0;18,1;33,5
2019-02-18T00:00;51;29;22,9;26;0,2;0,2;26,2;46,8
2019-02-19T00:00;51;33;23,7;28,1;0,4;0,4;17,9;34,6
2019-02-20T00:00;1;34,7;24,8;29,7;0;0;17,4;33,8
2019-02-21T00:00;1;32;25,8;28,4;0;0;31,7;55,8
2019-02-22T00:00;63;32,1;23,7;28,4;3;3;23,4;47,9
2019-02-23T00:00;63;26,7;20,9;23,7;23;23;22,8;41,4
2019-02-24T00:00;51;22,7;17,4;20,2;0,1;0,1;25,5;45,7
2019-02-25T00:00;51;20,6;13,5;17,1;0,1;0,1;28,4;48,6
2019-02-26T00:00;0;19,6;11;15,8;0;0;21,9;41,8
2019-02-27T00:00;51;25;13,8;19,1;0,5;0,5;21,2;38,2
2019-02-28T00:00;51;23,6;13,8;18,9;0,4;0,4;16,9;29,9
2019-03-01T00:00;51;29,6;19,3;23,9;0,1;0,1;31,1;55,1
2019-03-02T00:00;53;24,2;16;20,4;0,9;0,9;24,1;44,6
2019-03-03T00:00;2;25,2;18,9;21,7;0;0;23,2;40,3
2019-03-04T00:00;63;24,7;20,5;22;43,5;43,5;26,4;55,1
2019-03-05T00:00;0;25,5;17,9;21,8;0;0;12,6;24,8
2019-03-06T00:00;51;27,7;20,5;24,2;0,5;0,5;19,7;32,4
2019-03-07T00:00;65;28,8;22,5;25;63,3;63,3;27,9;49,3
2019-03-08T00:00;63;22,5;14,8;19,1;3,9;3,9;30,3;55,4
2019-03-09T00:00;3;20,4;11,9;16,2;0;0;25,5;42,8
2019-03-10T00:00;51;21,2;15,5;18,5;0,2;0,2;19,8;34,9
2019-03-11T00:00;3;22;17,8;19,9;0;0;22,4;38,9
2019-03-12T00:00;63;21,6;17,1;19,5;14,1;14,1;21;38,5
2019-03-13T00:00;51;22,1;16,7;18,9;0,5;0,5;24,3;42,8
2019-03-14T00:00;3;24,5;15,2;19,5;0;0;14;28,4
2019-03-15T00:00;53;23,6;18,5;20,9;1,7;1,7;29,7;52,9
2019-03-16T00:00;51;24,1;20,4;22;2,6;2,6;24,8;42,1
2019-03-17T00:00;61;24;20,7;22,2;4,9;4,9;21,6;36,7
2019-03-18T00:00;51;27,3;18,9;22,8;0,1;0,1;18,9;34,2
2019-03-19T00:00;61;20,8;14,1;17,1;1,8;1,8;28,2;56,9
2019-03-20T00:00;3;18,8;11,1;14,9;0;0;22,6;41,4
2019-03-21T00:00;3;18,4;10,7;15;0;0;14,5;26,3
2019-03-22T00:00;3;19,9;15,5;17,5;0;0;14,9;29,9
2019-03-23T00:00;1;22,9;15,4;19,2;0;0;19,5;35,6
2019-03-24T00:00;51;20,7;13,9;17,8;0,1;0,1;32,5;60,1
2019-03-25T00:00;51;17,7;10,5;14,5;0,2;0,2;21,3;39,6
2019-03-26T00:00;51;20,3;12,3;16,3;0,5;0,5;21,2;38,5
2019-03-27T00:00;1;20,5;12,8;17,2;0;0;18,8;32,8
2019-03-28T00:00;2;22;16,4;19;0;0;22,5;41
2019-03-29T00:00;53;23,3;18,6;20,7;0,9;0,9;21,6;36,7
2019-03-30T00:00;51;25,3;20,2;22,3;0,1;0,1;11,4;24,1
2019-03-31T00:00;1;26,3;18,4;22,3;0;0;19,2;32
2019-04-01T00:00;2;24,8;20,1;22,1;0;0;18,1;29,9
2019-04-02T00:00;51;29,7;21,2;24,8;0,3;0,3;28,1;45
2019-04-03T00:00;51;21,5;16;19,3;0,6;0,6;32,1;55,8
2019-04-04T00:00;63;27,7;15,9;20,6;2,7;2,7;39,2;69,5
2019-04-05T00:00;1;19,1;13,4;15,9;0;0;28,5;49
2019-04-06T00:00;2;19,4;12,4;16,4;0;0;15,3;30,6
2019-04-07T00:00;0;22,9;12,4;17,9;0;0;16;30,6
2019-04-08T00:00;0;24,4;14,2;19,2;0;0;12,4;25,2
2019-04-09T00:00;0;24,7;17,3;21;0;0;18,9;32,4
2019-04-10T00:00;53;24,3;18,2;21,2;0,9;0,9;17,5;31,3
2019-04-11T00:00;55;18,6;13,8;16,6;6,5;6,5;31,9;54,7
2019-04-12T00:00;2;18,6;13,1;16,1;0;0;17,7;32,4
2019-04-13T00:00;1;22,9;14,2;18,5;0;0;18,4;36,4
2019-04-14T00:00;53;25,2;16,8;20,7;1;1;16,7;31,7
2019-04-15T00:00;51;19,3;14,4;17,2;0,3;0,3;26,6;46,8
2019-04-16T00:00;1;19,9;12,9;16,6;0;0;17,6;33,8
2019-04-17T00:00;1;22,9;15,6;19,1;0;0;20;36,4
2019-04-18T00:00;2;24,1;15,5;19,7;0;0;17,7;31,3
2019-04-19T00:00;3;27,3;16,3;21,4;0;0;14,3;29,2
2019-04-20T00:00;2;21,2;14,8;18,1;0;0;22,9;41,4
2019-04-21T00:00;0;19,3;12,2;15,3;0;0;14,7;25,9
2019-04-22T00:00;1;19,8;11,5;15,2;0;0;16;30,6
2019-04-23T00:00;51;17,5;14,5;15,6;1,1;1,1;19,2;32,8
2019-04-24T00:00;51;19,2;13;16,3;0,1;0,1;28,5;49,7
2019-04-25T00:00;51;20,1;17,2;18,3;0,3;0,3;34,5;60,1
2019-04-26T00:00;63;18,1;16,6;17,4;39,6;39,6;32,1;58,3
2019-04-27T00:00;51;19;15,7;17,1;0,7;0,7;20,7;41
2019-04-28T00:00;3;21,5;13,1;17,1;0;0;14,9;24,5
2019-04-29T00:00;3;23,2;13,6;17,6;0;0;20;37,1
2019-04-30T00:00;3;15,8;11,5;13,5;0;0;18,7;31
2019-05-01T00:00;1;18,6;10;15,1;0;0;21,9;35,6
2019-05-02T00:00;2;22,7;14,4;18,1;0;0;29,2;51,8
2019-05-03T00:00;2;23,6;15,8;18,6;0;0;15,8;28,8
2019-05-04T00:00;63;18,9;16,6;17,6;8;8;27,3;48,6
2019-05-05T00:00;61;21,5;17,4;19;3,1;3,1;22,8;38,9
2019-05-06T00:00;51;18,9;12,3;15,9;0,3;0,3;23,1;38,2
2019-05-07T00:00;3;16,4;12,2;14,6;0;0;27,4;50,4
2019-05-08T00:00;61;17,7;14,5;16;1,5;1,5;19,8;33,5
2019-05-09T00:00;65;19,2;15,3;17;52,3;52,3;29,7;51,5
2019-05-10T00:00;3;18,6;13,3;15,7;0;0;32,7;56,5
2019-05-11T00:00;0;17,6;10,3;13,4;0;0;25,1;41,8
2019-05-12T00:00;0;20,1;10,3;14,9;0;0;18,7;35,3
2019-05-13T00:00;3;21,2;11;15,6;0;0;24,5;43,2
2019-05-14T00:00;3;15;7,9;12,1;0;0;19,2;34,6
2019-05-15T00:00;1;17,4;13,4;15,1;0;0;17,3;28,8
2019-05-16T00:00;2;19,7;15,4;17,3;0;0;26;42,8
2019-05-17T00:00;1;20,7;16,2;18,4;0;0;25,5;43,2
2019-05-18T00:00;55;21,9;17,2;19,1;2,3;2,3;25;42,1
2019-05-19T00:00;53;17,3;11,1;14,4;1,6;1,6;22,8;43,6
2019-05-20T00:00;63;15,9;12,4;14;12,2;12,2;35,1;59,4
2019-05-21T00:00;53;16,2;11;14,1;2,3;2,3;33,4;56,5
2019-05-22T00:00;3;16,5;10,3;12,5;0;0;22,8;38,2
2019-05-23T00:00;0;15,1;6;10,3;0;0;16,1;28,8
2019-05-24T00:00;0;17,8;6,8;11,9;0;0;15,8;27
2019-05-25T00:00;1;17;9,7;13,4;0;0;19,5;36,4
2019-05-26T00:00;51;17,9;12,8;15;0,1;0,1;21,9;36,4
2019-05-27T00:00;51;17,4;12,3;14,5;1,2;1,2;11,5;22,3
2019-05-28T00:00;3;15,9;9,8;12,8;0;0;10,3;21,6
2019-05-29T00:00;3;13,2;7,7;10,6;0;0;17,1;31,7
2019-05-30T00:00;53;13,5;10,3;11,9;0,8;0,8;27,1;46,1
2019-05-31T00:00;53;15,1;8,1;11,8;1;1;16,8;32,4
2019-06-01T00:00;51;16,8;12,4;14,1;0,8;0,8;15,6;31,3
2019-06-02T00:00;2;17,5;8,2;12,9;0;0;14;22,7
2019-06-03T00:00;1;18,1;10,3;13,7;0;0;18,8;30,6
2019-06-04T00:00;1;16,8;12,2;14,6;0;0;25,3;42,5
2019-06-05T00:00;1;17,7;13;15,4;0;0;29,5;49,3
2019-06-06T00:00;53;19,4;14,6;16,6;1,3;1,3;25,6;42,8
2019-06-07T00:00;61;15,8;9,3;13,3;4,3;4,3;21,1;37,1
2019-06-08T00:00;0;16,9;8;11,8;0;0;19,2;34,9
2019-06-09T00:00;51;17,2;9,6;13,8;0,1;0,1;18,2;32,4
2019-06-10T00:00;51;18,4;14,8;16,3;0,4;0,4;21,5;35,6
2019-06-11T00:00;63;16,6;12,3;14,8;10;10;28,7;54,7
2019-06-12T00:00;63;21,6;16,6;18,2;23;23;27;47,9
2019-06-13T00:00;63;18,4;15,1;16,8;8,9;8,9;27,5;47,9
2019-06-14T00:00;51;17,8;13,5;16;0,5;0,5;25,9;43,6
2019-06-15T00:00;63;14,7;11,4;13,1;17,8;17,8;33,7;58,3
2019-06-16T00:00;63;16,9;13,7;15,1;54,5;54,5;42,4;70,9
2019-06-17T00:00;63;17,5;12,7;15,4;33,1;33,1;22,1;42,8
2019-06-18T00:00;63;13,5;10,9;12,2;16,9;16,9;38,6;68,8
2019-06-19T00:00;3;15,5;9,8;12,7;0;0;36,8;61,6
2019-06-20T00:00;1;14,7;5,5;10,7;0;0;15,4;27,7
2019-06-21T00:00;3;16,2;11,3;13,8;0;0;18,4;34,2
2019-06-22T00:00;51;17,6;12,6;15,5;0,2;0,2;13,3;23,4
2019-06-23T00:00;53;21;13,4;17,7;2,6;2,6;23,4;51,8
2019-06-24T00:00;63;15,1;9,1;12,7;10,4;10,4;22,7;50,8
2019-06-25T00:00;63;13,2;6,4;9,6;10,9;10,9;39,2;69,8
2019-06-26T00:00;2;13,1;4,6;8,6;0;0;27,2;44,6
2019-06-27T00:00;1;12,9;7,6;10,3;0;0;27,5;45,7
2019-06-28T00:00;53;15,1;11,5;13,1;3,1;3,1;16,8;29,5
2019-06-29T00:00;53;14,2;11,3;12,5;2,7;2,7;21,6;45
2019-06-30T00:00;51;11,5;6,3;9,6;0,1;0,1;25,2;43,2
2019-07-01T00:00;0;11,1;2,2;7;0;0;29,7;49,3
2019-07-02T00:00;3;14,2;7,5;9,8;0;0;27,8;47,2
2019-07-03T00:00;0;9,4;3,4;6,1;0;0;27,4;49
2019-07-04T00:00;1;8,5;2,5;4,9;0;0;28,3;49
2019-07-05T00:00;3;8,8;1,5;4,8;0;0;25;44,6
2019-07-06T00:00;1;9,4;-0,7;4,5;0;0;13,2;25,6
2019-07-07T00:00;1;10,3;3,9;7,1;0;0;17,1;30,6
2019-07-08T00:00;1;11,4;5,6;8,9;0;0;17,3;28,8
2019-07-09T00:00;2;13,9;7,7;11,2;0;0;16,9;28,1
2019-07-10T00:00;51;13,6;9,6;11,9;0,1;0,1;12,2;19,8
2019-07-11T00:00;63;14,2;8,4;11,2;13,1;13,1;18,9;50,4
2019-07-12T00:00;63;15,3;9,3;12,1;23,7;23,7;22,6;40,7
